@T,table
Created,2020-01-09 21:45
Author,HortonMachine library
@H,timestamp,value_4
ID,,4
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2012-07-15 00:30,-9999.0
,2012-07-15 01:00,-9999.0
,2012-07-15 01:30,-9999.0
,2012-07-15 02:00,0.0
,2012-07-15 02:30,0.0
,2012-07-15 03:00,0.0
,2012-07-15 03:30,0.0
,2012-07-15 04:00,-9999.0
,2012-07-15 04:30,0.0
,2012-07-15 05:00,0.0
,2012-07-15 05:30,-9999.0
,2012-07-15 06:00,-9999.0
,2012-07-15 06:30,-9999.0
,2012-07-15 07:00,-9999.0
,2012-07-15 07:30,-9999.0
,2012-07-15 08:00,141.9619215997445
,2012-07-15 08:30,169.5539799415197
,2012-07-15 09:00,41.346357718332996
,2012-07-15 09:30,-9999.0
,2012-07-15 10:00,-9999.0
,2012-07-15 10:30,205.04451253754215
,2012-07-15 11:00,293.6231798960489
,2012-07-15 11:30,323.4769843106643
,2012-07-15 12:00,306.109369451083
,2012-07-15 12:30,205.73654926678822
,2012-07-15 13:00,330.170260243647
,2012-07-15 13:30,201.4143377047297
,2012-07-15 14:00,-9999.0
,2012-07-15 14:30,-9999.0
,2012-07-15 15:00,-9999.0
,2012-07-15 15:30,151.96658287359338
,2012-07-15 16:00,294.69687519391414
,2012-07-15 16:30,270.13783586764066
,2012-07-15 17:00,149.26631797110622
,2012-07-15 17:30,83.78782005461328
,2012-07-15 18:00,62.99780311700119
,2012-07-15 18:30,7.816857344932798
,2012-07-15 19:00,4.310587006943251
,2012-07-15 19:30,-9999.0
,2012-07-15 20:00,-9999.0
,2012-07-15 20:30,0.0
,2012-07-15 21:00,-9999.0
,2012-07-15 21:30,-9999.0
,2012-07-15 22:00,-9999.0
,2012-07-15 22:30,-9999.0
,2012-07-15 23:00,-9999.0
,2012-07-15 23:30,-9999.0

